Sex,Race,Prior Offenses,Under 25,ChargeDegree,ReoffendedWithinTwoYears,COMPASPredictedDecileScore
Male,African-American,1 to 5,TRUE,F,1,7
Male,Caucasian,None,FALSE,M,0,1
Male,Caucasian,1 to 5,TRUE,F,1,3
Female,African-American,1 to 5,TRUE,F,0,3
Female,Caucasian,Over 5,TRUE,M,1,8
Female,African-American,Over 5,FALSE,F,1,10
Male,Caucasian,Over 5,FALSE,F,1,4
Male,Caucasian,None,FALSE,M,1,3
Male,Caucasian,1 to 5,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,F,0,2
Male,Caucasian,Over 5,FALSE,M,1,1
Male,African-American,1 to 5,TRUE,F,0,6
Male,Caucasian,1 to 5,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,F,1,1
Male,African-American,1 to 5,TRUE,F,1,10
Male,African-American,1 to 5,FALSE,F,0,8
Female,Caucasian,1 to 5,FALSE,M,1,1
Male,African-American,None,FALSE,F,1,4
Male,African-American,1 to 5,FALSE,M,0,2
Male,Caucasian,None,FALSE,M,0,1
Male,Caucasian,1 to 5,FALSE,F,1,6
Female,Caucasian,None,TRUE,M,0,3
Female,Caucasian,None,FALSE,M,0,1
Male,Hispanic,1 to 5,TRUE,F,1,8
Male,African-American,1 to 5,TRUE,M,0,3
Male,Caucasian,1 to 5,FALSE,M,0,2
Female,African-American,None,TRUE,F,1,8
Male,Caucasian,Over 5,FALSE,F,0,6
Male,African-American,Over 5,FALSE,F,1,8
Male,Caucasian,1 to 5,TRUE,F,0,6
Female,African-American,None,TRUE,F,1,5
Male,African-American,Over 5,FALSE,F,1,10
Female,African-American,None,FALSE,M,0,2
Male,Other,None,FALSE,F,0,1
Male,Caucasian,Over 5,FALSE,F,0,7
Female,African-American,1 to 5,FALSE,F,0,6
Male,African-American,Over 5,FALSE,M,0,2
Male,Caucasian,None,FALSE,M,0,1
Male,Caucasian,1 to 5,TRUE,F,0,7
Male,Caucasian,1 to 5,FALSE,F,0,2
Male,Caucasian,Over 5,FALSE,F,1,8
Male,Caucasian,Over 5,FALSE,F,1,2
Male,Caucasian,1 to 5,FALSE,M,1,4
Male,Caucasian,1 to 5,FALSE,F,1,3
Male,Other,None,FALSE,F,0,1
Male,African-American,1 to 5,FALSE,F,0,2
Male,African-American,1 to 5,FALSE,F,1,9
Male,African-American,None,TRUE,F,1,3
Male,African-American,Over 5,FALSE,F,0,4
Male,African-American,None,TRUE,M,0,8
Male,Caucasian,1 to 5,TRUE,F,1,7
Male,Asian,1 to 5,FALSE,M,0,1
Male,Other,None,TRUE,F,0,4
Male,African-American,None,FALSE,M,1,9
Male,Caucasian,1 to 5,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,M,1,4
Male,Caucasian,1 to 5,FALSE,F,0,3
Male,African-American,1 to 5,TRUE,F,1,8
Male,Caucasian,1 to 5,FALSE,M,0,3
Male,African-American,Over 5,FALSE,F,0,3
Male,Caucasian,1 to 5,FALSE,F,0,5
Male,African-American,Over 5,FALSE,F,0,8
Male,African-American,1 to 5,TRUE,M,0,7
Female,African-American,None,TRUE,F,1,3
Male,Caucasian,Over 5,FALSE,F,1,8
Male,Other,None,FALSE,F,1,1
Male,Caucasian,Over 5,FALSE,F,0,2
Female,Caucasian,None,FALSE,M,0,2
Male,African-American,Over 5,FALSE,F,0,6
Male,Caucasian,Over 5,FALSE,M,0,5
Male,African-American,Over 5,FALSE,M,1,7
Male,African-American,None,FALSE,M,1,1
Male,African-American,Over 5,FALSE,F,0,3
Male,Caucasian,None,FALSE,F,0,5
Male,Other,Over 5,FALSE,F,0,2
Male,African-American,Over 5,FALSE,F,1,8
Male,Caucasian,None,TRUE,F,0,4
Female,Caucasian,None,FALSE,F,0,2
Male,African-American,1 to 5,FALSE,F,0,7
Male,African-American,1 to 5,FALSE,M,1,2
Female,Caucasian,1 to 5,FALSE,M,0,5
Male,African-American,Over 5,FALSE,F,1,5
Female,African-American,1 to 5,FALSE,F,1,3
Male,African-American,None,FALSE,F,0,2
Male,African-American,1 to 5,FALSE,F,0,4
Female,Caucasian,Over 5,FALSE,F,0,4
Male,African-American,1 to 5,FALSE,F,1,5
Male,Caucasian,Over 5,FALSE,F,1,10
Male,African-American,Over 5,FALSE,M,1,10
Male,African-American,1 to 5,TRUE,M,1,9
Male,Caucasian,1 to 5,FALSE,F,1,9
Male,African-American,Over 5,FALSE,F,1,5
Male,African-American,Over 5,FALSE,F,1,10
Male,Caucasian,None,FALSE,F,1,1
Male,Caucasian,None,FALSE,M,0,2
Male,African-American,1 to 5,TRUE,F,1,7
Male,African-American,1 to 5,FALSE,F,0,2
Male,African-American,Over 5,FALSE,F,0,6
Female,Caucasian,None,TRUE,F,0,8
Male,African-American,None,FALSE,F,1,5
Male,Caucasian,None,TRUE,F,0,3
Female,Caucasian,None,TRUE,F,0,3
Female,African-American,None,FALSE,M,0,1
Male,African-American,None,FALSE,M,1,1
Male,African-American,1 to 5,FALSE,M,1,6
Female,Caucasian,1 to 5,FALSE,F,0,5
Male,African-American,1 to 5,FALSE,F,1,6
Male,African-American,Over 5,FALSE,F,1,8
Female,Caucasian,Over 5,FALSE,F,0,5
Female,African-American,1 to 5,FALSE,M,0,10
Female,Caucasian,1 to 5,TRUE,F,0,3
Male,African-American,Over 5,FALSE,F,0,1
Male,African-American,None,FALSE,M,0,1
Male,African-American,1 to 5,FALSE,F,0,1
Male,African-American,1 to 5,FALSE,M,0,1
Male,Caucasian,None,FALSE,F,0,1
Male,African-American,Over 5,FALSE,F,0,4
Male,African-American,Over 5,FALSE,M,1,4
Male,Caucasian,None,FALSE,F,0,1
Female,African-American,1 to 5,FALSE,M,0,10
Male,African-American,None,FALSE,F,0,10
Male,African-American,1 to 5,FALSE,F,1,4
Male,African-American,Over 5,FALSE,M,0,6
Male,African-American,None,FALSE,M,0,7
Male,African-American,None,TRUE,F,1,6
Female,African-American,None,FALSE,M,0,2
Male,African-American,None,TRUE,F,1,5
Male,Caucasian,None,FALSE,F,0,2
Male,African-American,None,FALSE,M,0,2
Male,African-American,None,FALSE,M,0,5
Male,African-American,1 to 5,FALSE,M,0,3
Male,Caucasian,1 to 5,FALSE,M,0,1
Male,African-American,Over 5,FALSE,F,0,10
Male,African-American,Over 5,FALSE,F,1,8
Male,African-American,Over 5,FALSE,F,0,4
Female,Caucasian,1 to 5,FALSE,F,0,3
Male,African-American,1 to 5,FALSE,M,0,6
Female,African-American,1 to 5,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,M,1,2
Male,Caucasian,1 to 5,TRUE,M,1,5
Female,African-American,Over 5,FALSE,M,1,6
Male,Caucasian,Over 5,TRUE,F,1,9
Male,African-American,Over 5,FALSE,M,1,9
Female,African-American,1 to 5,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,F,1,7
Male,African-American,None,FALSE,M,0,1
Male,African-American,1 to 5,FALSE,F,0,4
Male,African-American,1 to 5,TRUE,F,0,9
Male,Caucasian,1 to 5,FALSE,M,0,4
Male,Caucasian,Over 5,FALSE,F,1,6
Male,African-American,1 to 5,TRUE,M,1,3
Male,African-American,None,FALSE,M,0,5
Female,Caucasian,1 to 5,TRUE,M,0,6
Male,African-American,1 to 5,FALSE,F,1,9
Female,Caucasian,1 to 5,FALSE,F,0,2
Female,African-American,1 to 5,FALSE,F,0,5
Male,Caucasian,Over 5,FALSE,F,0,2
Male,African-American,1 to 5,FALSE,M,0,5
Female,Caucasian,1 to 5,TRUE,M,1,5
Male,African-American,1 to 5,TRUE,F,1,8
Male,Caucasian,1 to 5,FALSE,F,0,4
Male,Caucasian,Over 5,FALSE,M,1,9
Male,Hispanic,None,FALSE,F,0,2
Female,Caucasian,1 to 5,FALSE,F,0,1
Male,Hispanic,1 to 5,FALSE,M,1,1
Male,African-American,1 to 5,FALSE,M,0,3
Male,African-American,Over 5,FALSE,F,1,1
Male,Hispanic,1 to 5,FALSE,F,0,1
Male,African-American,None,FALSE,M,1,8
Male,African-American,1 to 5,FALSE,F,0,6
Male,African-American,1 to 5,TRUE,F,1,10
Male,African-American,None,FALSE,M,0,1
Female,Caucasian,1 to 5,FALSE,F,0,2
Female,Other,None,TRUE,F,0,3
Male,African-American,None,TRUE,F,1,4
Male,African-American,1 to 5,FALSE,M,0,8
Male,Caucasian,1 to 5,FALSE,M,0,2
Male,Other,None,TRUE,F,1,3
Male,Other,1 to 5,FALSE,M,0,1
Male,Hispanic,1 to 5,TRUE,F,0,4
Female,Caucasian,None,FALSE,M,1,1
Female,African-American,1 to 5,TRUE,F,1,7
Male,Caucasian,None,FALSE,M,0,1
Male,Caucasian,1 to 5,FALSE,M,1,5
Female,Other,None,FALSE,M,0,1
Male,African-American,1 to 5,FALSE,F,0,5
Female,African-American,1 to 5,FALSE,F,0,7
Male,Asian,None,FALSE,M,0,1
Male,Hispanic,1 to 5,FALSE,F,0,2
Male,African-American,1 to 5,FALSE,F,0,1
Male,African-American,None,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,M,0,2
Female,Caucasian,None,FALSE,M,0,1
Male,Hispanic,1 to 5,FALSE,F,1,5
Male,Caucasian,Over 5,FALSE,F,0,9
Male,African-American,Over 5,FALSE,M,1,7
Male,Caucasian,1 to 5,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,F,1,3
Male,African-American,1 to 5,TRUE,F,1,9
Male,African-American,1 to 5,FALSE,F,0,4
Male,African-American,Over 5,FALSE,M,1,7
Male,Caucasian,1 to 5,FALSE,M,0,1
Male,Caucasian,1 to 5,FALSE,F,1,8
Female,African-American,None,FALSE,F,0,10
Male,African-American,1 to 5,FALSE,M,0,3
Female,Caucasian,None,FALSE,M,1,1
Female,African-American,None,FALSE,F,0,3
Male,Caucasian,1 to 5,FALSE,F,0,3
Male,Hispanic,Over 5,FALSE,F,1,10
Female,African-American,None,FALSE,F,0,2
Male,African-American,None,FALSE,M,0,7
Male,Caucasian,1 to 5,FALSE,F,0,4
Male,Hispanic,1 to 5,TRUE,F,1,5
Male,African-American,None,TRUE,F,0,5
Female,Caucasian,None,FALSE,F,1,3
Male,African-American,Over 5,TRUE,F,1,9
Male,Caucasian,None,FALSE,M,0,1
Female,Caucasian,1 to 5,FALSE,F,1,6
Male,African-American,1 to 5,FALSE,M,0,1
Female,African-American,None,FALSE,M,0,1
Male,African-American,1 to 5,FALSE,M,1,5
Female,Caucasian,Over 5,FALSE,F,0,7
Female,African-American,None,TRUE,M,0,5
Male,African-American,1 to 5,FALSE,M,0,5
Male,African-American,1 to 5,FALSE,F,1,4
Male,African-American,None,TRUE,M,0,3
Female,Hispanic,1 to 5,FALSE,M,0,2
Male,African-American,Over 5,FALSE,F,1,9
Female,African-American,1 to 5,TRUE,M,0,3
Male,African-American,Over 5,FALSE,F,1,5
Male,Caucasian,None,TRUE,F,1,6
Male,African-American,Over 5,FALSE,F,1,3
Male,Caucasian,Over 5,FALSE,F,1,6
Male,African-American,1 to 5,TRUE,M,1,9
Male,African-American,Over 5,FALSE,F,1,10
Male,African-American,1 to 5,FALSE,M,0,6
Male,Caucasian,1 to 5,FALSE,F,1,6
Male,Caucasian,1 to 5,FALSE,M,1,1
Male,Hispanic,1 to 5,TRUE,F,0,7
Male,Caucasian,1 to 5,TRUE,M,1,8
Female,African-American,1 to 5,FALSE,F,0,2
Female,Caucasian,1 to 5,FALSE,M,0,5
Male,African-American,None,FALSE,F,1,4
Male,African-American,None,FALSE,M,0,2
Male,African-American,1 to 5,FALSE,F,1,9
Male,African-American,Over 5,FALSE,F,0,5
Male,African-American,1 to 5,FALSE,M,1,5
Male,African-American,Over 5,FALSE,M,1,5
Male,Other,None,FALSE,M,0,1
Male,Caucasian,1 to 5,FALSE,M,0,7
Male,African-American,None,TRUE,F,0,3
Male,African-American,1 to 5,TRUE,F,1,10
Female,African-American,None,FALSE,F,0,2
Male,African-American,None,FALSE,M,0,1
Female,Caucasian,Over 5,FALSE,F,1,3
Male,Hispanic,1 to 5,FALSE,F,1,1
Male,African-American,1 to 5,FALSE,F,1,6
Male,Caucasian,None,FALSE,F,0,3
Male,African-American,1 to 5,TRUE,F,0,7
Female,Hispanic,None,FALSE,F,1,4
Male,African-American,Over 5,FALSE,F,1,9
Male,African-American,Over 5,FALSE,M,1,7
Male,African-American,Over 5,FALSE,F,1,10
Male,Caucasian,1 to 5,FALSE,F,0,5
Male,African-American,Over 5,FALSE,F,1,9
Male,African-American,1 to 5,FALSE,F,1,6
Male,African-American,Over 5,FALSE,M,1,10
Male,African-American,1 to 5,FALSE,M,1,6
Male,African-American,1 to 5,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,F,1,7
Male,African-American,Over 5,FALSE,F,1,7
Male,Caucasian,1 to 5,TRUE,F,0,6
Male,African-American,1 to 5,FALSE,F,0,7
Male,African-American,Over 5,FALSE,F,1,6
Male,African-American,1 to 5,FALSE,F,0,2
Male,Caucasian,None,FALSE,M,1,1
Male,African-American,Over 5,TRUE,F,1,8
Male,Hispanic,1 to 5,FALSE,F,1,3
Female,Hispanic,None,TRUE,M,0,2
Female,Caucasian,Over 5,FALSE,F,1,7
Male,African-American,1 to 5,FALSE,F,0,1
Male,African-American,1 to 5,TRUE,M,1,8
Male,African-American,Over 5,FALSE,F,1,1
Male,African-American,1 to 5,TRUE,M,1,6
Male,African-American,1 to 5,FALSE,F,0,2
Male,Caucasian,1 to 5,FALSE,M,0,1
Male,Caucasian,Over 5,FALSE,F,0,1
Female,Caucasian,None,FALSE,M,0,2
Male,Caucasian,1 to 5,FALSE,F,0,3
Male,African-American,None,FALSE,F,1,4
Male,Caucasian,1 to 5,FALSE,F,0,1
Female,African-American,1 to 5,FALSE,M,0,3
Male,Caucasian,1 to 5,FALSE,F,0,1
Male,Hispanic,Over 5,FALSE,F,0,6
Male,African-American,None,FALSE,F,1,2
Male,Other,1 to 5,TRUE,F,0,10
Male,African-American,Over 5,FALSE,F,0,4
Male,Hispanic,1 to 5,FALSE,F,0,6
Male,African-American,None,FALSE,M,0,8
Male,African-American,Over 5,TRUE,M,1,9
Female,African-American,1 to 5,TRUE,F,0,9
Male,Hispanic,1 to 5,FALSE,M,0,1
Female,African-American,1 to 5,FALSE,F,0,2
Male,Other,1 to 5,FALSE,M,1,8
Male,African-American,1 to 5,FALSE,M,0,2
Female,Caucasian,Over 5,FALSE,M,1,10
Male,African-American,None,FALSE,M,0,1
Female,Other,1 to 5,TRUE,F,1,4
Female,Caucasian,1 to 5,FALSE,F,0,5
Female,Caucasian,1 to 5,FALSE,F,1,7
Female,Hispanic,1 to 5,FALSE,F,0,3
Male,Hispanic,None,FALSE,M,0,1
Male,African-American,1 to 5,FALSE,F,1,9
Male,African-American,1 to 5,FALSE,F,0,5
Male,African-American,1 to 5,TRUE,M,1,5
Male,Caucasian,1 to 5,FALSE,F,0,5
Male,Caucasian,None,FALSE,M,1,1
Male,African-American,None,TRUE,F,0,4
Male,Caucasian,1 to 5,FALSE,M,1,6
Male,African-American,Over 5,FALSE,M,1,5
Male,African-American,1 to 5,FALSE,F,0,5
Male,African-American,Over 5,FALSE,F,1,2
Male,African-American,Over 5,FALSE,F,1,10
Female,Hispanic,None,FALSE,M,0,2
Male,African-American,Over 5,FALSE,M,1,6
Male,African-American,1 to 5,TRUE,F,1,8
Male,African-American,Over 5,FALSE,F,0,8
Male,Caucasian,None,FALSE,M,0,1
Male,African-American,Over 5,FALSE,F,0,7
Female,African-American,1 to 5,FALSE,F,0,1
Male,Other,None,TRUE,F,1,4
Female,African-American,None,TRUE,F,1,7
Male,Caucasian,Over 5,FALSE,F,1,9
Male,African-American,Over 5,FALSE,F,1,5
Male,African-American,1 to 5,FALSE,M,0,1
Male,Caucasian,1 to 5,FALSE,F,1,5
Female,Hispanic,1 to 5,FALSE,F,1,3
Male,African-American,Over 5,FALSE,F,1,8
Female,African-American,None,TRUE,M,0,4
Male,African-American,1 to 5,FALSE,F,1,2
Male,Caucasian,Over 5,FALSE,F,0,2
Female,Caucasian,None,FALSE,F,0,1
Male,African-American,None,FALSE,F,0,2
Female,African-American,None,FALSE,M,0,1
Female,Caucasian,None,FALSE,M,0,1
Male,African-American,1 to 5,FALSE,F,1,2
Male,African-American,None,TRUE,F,1,5
Female,Caucasian,None,FALSE,M,1,1
Male,Caucasian,1 to 5,FALSE,M,0,2
Male,Asian,None,FALSE,F,0,1
Male,Caucasian,None,TRUE,F,0,2
Male,African-American,Over 5,FALSE,M,1,8
Female,Caucasian,1 to 5,FALSE,F,0,3
Female,Caucasian,None,TRUE,F,0,4
Female,African-American,None,FALSE,F,0,1
Male,African-American,Over 5,FALSE,M,1,7
Male,Hispanic,1 to 5,FALSE,F,1,2
Male,African-American,Over 5,FALSE,F,1,10
Male,Caucasian,1 to 5,FALSE,F,0,2
Male,African-American,None,FALSE,M,1,3
Female,African-American,1 to 5,FALSE,F,0,3
Male,African-American,1 to 5,FALSE,M,1,6
Male,Caucasian,1 to 5,FALSE,F,0,2
Male,African-American,Over 5,FALSE,F,1,4
Male,Caucasian,1 to 5,FALSE,F,0,4
Male,African-American,1 to 5,FALSE,M,0,5
Female,African-American,1 to 5,FALSE,F,0,5
Female,Caucasian,Over 5,FALSE,F,1,6
Male,African-American,1 to 5,TRUE,F,1,4
Male,Caucasian,None,FALSE,F,0,3
Male,Caucasian,1 to 5,FALSE,F,1,1
Female,Hispanic,None,FALSE,M,0,2
Female,African-American,None,TRUE,M,0,2
Male,African-American,Over 5,FALSE,F,1,6
Male,Other,None,TRUE,F,1,3
Male,African-American,1 to 5,TRUE,M,1,9
Female,Hispanic,1 to 5,TRUE,M,0,4
Female,African-American,1 to 5,FALSE,F,0,7
Male,Caucasian,1 to 5,TRUE,F,1,3
Male,Caucasian,1 to 5,FALSE,M,0,1
Male,Caucasian,1 to 5,FALSE,F,1,4
Male,Caucasian,None,FALSE,M,0,1
Male,Other,1 to 5,FALSE,F,0,1
Male,Caucasian,1 to 5,TRUE,M,1,9
Male,Hispanic,1 to 5,FALSE,F,0,8
Male,Hispanic,1 to 5,TRUE,F,1,5
Male,African-American,1 to 5,TRUE,F,1,5
Male,African-American,None,FALSE,M,1,1
Male,African-American,Over 5,FALSE,F,1,5
Male,Caucasian,1 to 5,FALSE,M,0,4
Female,Caucasian,Over 5,FALSE,M,1,4
Male,African-American,1 to 5,TRUE,M,0,6
Female,African-American,None,FALSE,F,0,4
Male,African-American,1 to 5,FALSE,M,0,6
Male,Caucasian,1 to 5,FALSE,F,1,1
Female,African-American,Over 5,FALSE,F,0,4
Male,Caucasian,1 to 5,FALSE,M,1,7
Male,Caucasian,None,FALSE,F,0,3
Male,African-American,Over 5,FALSE,F,1,9
Male,Caucasian,1 to 5,FALSE,F,0,4
Male,African-American,Over 5,FALSE,F,1,8
Male,Caucasian,1 to 5,FALSE,F,0,3
Male,Other,None,FALSE,F,1,2
Female,African-American,1 to 5,FALSE,F,1,2
Male,Hispanic,1 to 5,FALSE,F,1,1
Male,Caucasian,1 to 5,FALSE,F,0,2
Male,Caucasian,1 to 5,FALSE,F,0,1
Male,Caucasian,None,FALSE,M,0,1
Male,African-American,None,FALSE,F,0,7
Male,Caucasian,1 to 5,FALSE,F,0,3
Male,African-American,1 to 5,FALSE,F,1,9
Female,Caucasian,Over 5,FALSE,F,1,5
Male,African-American,1 to 5,TRUE,F,1,9
Male,African-American,None,TRUE,F,0,4
Female,African-American,1 to 5,FALSE,F,1,5
Female,African-American,None,FALSE,F,0,1
Female,Caucasian,None,FALSE,M,0,1
Male,African-American,None,FALSE,M,0,1
Male,African-American,None,TRUE,M,0,7
Male,African-American,None,FALSE,F,0,1
Male,African-American,None,FALSE,F,1,1
Male,African-American,Over 5,FALSE,F,1,9
Male,Hispanic,1 to 5,FALSE,F,1,2
Male,African-American,1 to 5,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,F,1,4
Male,African-American,Over 5,TRUE,F,1,9
Male,African-American,1 to 5,FALSE,F,1,3
Female,African-American,None,TRUE,F,0,8
Male,African-American,None,FALSE,F,0,5
Male,Caucasian,1 to 5,FALSE,F,1,9
Male,African-American,None,FALSE,F,0,1
Male,African-American,1 to 5,FALSE,F,0,2
Male,Caucasian,1 to 5,TRUE,M,0,2
Female,Other,None,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,M,1,2
Male,Hispanic,None,FALSE,F,1,2
Male,Hispanic,1 to 5,FALSE,F,1,4
Male,African-American,None,FALSE,F,0,2
Male,Hispanic,1 to 5,FALSE,M,0,1
Female,Caucasian,1 to 5,FALSE,M,1,5
Male,African-American,None,FALSE,F,1,5
Male,Caucasian,1 to 5,FALSE,F,0,4
Male,African-American,Over 5,FALSE,M,1,7
Male,Caucasian,None,TRUE,M,0,3
Female,Caucasian,None,FALSE,M,0,1
Male,African-American,1 to 5,TRUE,F,1,4
Male,African-American,1 to 5,FALSE,F,0,1
Male,African-American,1 to 5,TRUE,F,1,10
Male,Caucasian,1 to 5,FALSE,F,0,3
Female,African-American,1 to 5,FALSE,F,0,1
Male,African-American,None,FALSE,M,1,7
Male,Caucasian,1 to 5,FALSE,M,1,5
Male,African-American,None,TRUE,M,1,8
Female,African-American,1 to 5,FALSE,M,0,4
Male,African-American,1 to 5,FALSE,F,1,8
Female,Caucasian,1 to 5,FALSE,F,0,6
Male,African-American,1 to 5,TRUE,F,1,7
Female,African-American,1 to 5,FALSE,F,0,1
Female,African-American,Over 5,FALSE,F,1,7
Male,African-American,None,FALSE,F,1,4
Male,African-American,None,TRUE,F,0,7
Male,Caucasian,1 to 5,FALSE,F,1,2
Male,Caucasian,None,TRUE,F,0,2
Male,African-American,None,FALSE,F,0,1
Male,African-American,1 to 5,FALSE,F,0,4
Female,African-American,1 to 5,TRUE,F,0,8
Female,African-American,1 to 5,TRUE,F,0,4
Male,African-American,None,FALSE,M,1,2
Male,African-American,Over 5,FALSE,F,0,10
Male,Caucasian,1 to 5,FALSE,M,1,5
Female,Caucasian,None,TRUE,F,1,6
Male,African-American,1 to 5,TRUE,F,1,10
Female,Other,1 to 5,FALSE,M,1,7
Male,African-American,1 to 5,FALSE,M,1,9
Female,African-American,1 to 5,TRUE,M,1,6
Male,African-American,None,FALSE,M,0,5
Male,Caucasian,1 to 5,FALSE,F,1,2
Male,Caucasian,Over 5,FALSE,F,1,8
Male,Caucasian,None,FALSE,F,0,4
Male,Caucasian,1 to 5,FALSE,M,0,1
Male,African-American,Over 5,FALSE,F,1,10
Female,Caucasian,Over 5,FALSE,F,0,9
Male,Caucasian,None,FALSE,F,0,2
Male,Caucasian,None,FALSE,M,0,3
Male,African-American,1 to 5,FALSE,F,0,4
Male,African-American,None,TRUE,F,0,7
Male,Caucasian,None,FALSE,M,0,5
Male,African-American,Over 5,FALSE,F,1,8
Female,Caucasian,1 to 5,FALSE,M,0,7
Male,African-American,1 to 5,TRUE,F,0,5
Female,African-American,None,FALSE,M,0,1
Male,African-American,1 to 5,FALSE,F,0,2
Male,Caucasian,1 to 5,FALSE,F,0,5
Female,Caucasian,None,FALSE,M,0,8
Male,African-American,Over 5,FALSE,F,1,10
Male,African-American,1 to 5,FALSE,F,0,2
Female,Caucasian,1 to 5,FALSE,M,0,2
Male,Other,None,FALSE,F,0,2
Female,African-American,None,FALSE,M,0,5
Female,Caucasian,1 to 5,FALSE,F,0,6
Male,African-American,1 to 5,FALSE,F,1,7
Female,African-American,None,FALSE,M,0,1
Male,Caucasian,1 to 5,FALSE,M,0,5
Male,Hispanic,Over 5,FALSE,F,1,3
Female,Hispanic,None,FALSE,F,0,2
Female,African-American,None,FALSE,M,0,6
Female,Caucasian,None,FALSE,M,0,2
Male,Caucasian,1 to 5,TRUE,F,1,9
Male,African-American,None,TRUE,F,0,4
Female,Hispanic,None,FALSE,M,0,1
Male,African-American,1 to 5,TRUE,M,1,4
Male,African-American,None,FALSE,F,1,8
Female,African-American,1 to 5,FALSE,F,1,5
Male,African-American,1 to 5,TRUE,M,0,4
Male,African-American,1 to 5,FALSE,M,1,10
Male,African-American,1 to 5,TRUE,F,1,9
Male,Other,None,TRUE,M,0,3
Female,Caucasian,None,TRUE,M,0,10
Male,Caucasian,1 to 5,FALSE,F,1,2
Female,Hispanic,None,TRUE,M,0,4
Female,African-American,None,TRUE,M,1,4
Male,Caucasian,None,FALSE,F,1,1
Female,Caucasian,None,FALSE,M,1,1
Male,African-American,Over 5,FALSE,F,1,9
Male,African-American,1 to 5,FALSE,F,0,7
Male,Caucasian,None,TRUE,M,1,3
Female,Caucasian,None,FALSE,M,0,2
Male,Hispanic,1 to 5,FALSE,F,0,1
Male,African-American,Over 5,FALSE,F,1,8
Female,Caucasian,None,FALSE,F,0,2
Male,African-American,1 to 5,FALSE,F,0,7
Female,Caucasian,None,FALSE,M,0,2
Male,Hispanic,1 to 5,FALSE,M,0,2
Male,African-American,Over 5,FALSE,F,1,9
Male,Caucasian,None,FALSE,F,0,3
Male,African-American,1 to 5,TRUE,M,0,7
Female,African-American,1 to 5,FALSE,F,0,1
Male,Caucasian,1 to 5,FALSE,M,0,2
Male,Hispanic,1 to 5,TRUE,F,0,8
Female,African-American,Over 5,FALSE,M,1,9
Male,Other,None,FALSE,M,0,1
Male,Hispanic,None,FALSE,F,0,3
Male,African-American,Over 5,FALSE,F,0,3
Male,African-American,1 to 5,FALSE,F,0,1
Female,Caucasian,1 to 5,FALSE,M,0,3
Male,Caucasian,Over 5,FALSE,F,1,4
Male,African-American,None,TRUE,F,1,2
Male,Caucasian,1 to 5,TRUE,F,0,5
Male,African-American,None,TRUE,F,0,3
Male,Caucasian,1 to 5,FALSE,F,0,8
Female,Caucasian,1 to 5,FALSE,M,0,1
Male,African-American,1 to 5,FALSE,F,1,2
Male,Caucasian,1 to 5,FALSE,F,1,2
Male,African-American,None,TRUE,F,1,3
Male,African-American,Over 5,FALSE,F,1,9
Male,Other,None,FALSE,F,0,1
Male,African-American,None,FALSE,F,0,6
Male,African-American,1 to 5,TRUE,F,1,9
Male,African-American,1 to 5,TRUE,F,1,9
Male,Caucasian,1 to 5,TRUE,F,0,4
Male,Other,None,FALSE,M,0,1
Male,African-American,1 to 5,TRUE,F,0,9
Female,African-American,None,FALSE,M,0,2
Female,Caucasian,None,FALSE,M,1,4
Male,Hispanic,1 to 5,FALSE,M,1,2
Male,African-American,1 to 5,FALSE,F,0,3
Male,Hispanic,Over 5,FALSE,F,0,3
Male,African-American,Over 5,FALSE,F,1,8
Male,African-American,None,FALSE,F,1,4
Male,Caucasian,1 to 5,FALSE,F,0,2
Male,African-American,None,FALSE,M,0,2
Female,Caucasian,1 to 5,TRUE,F,1,9
Female,Caucasian,Over 5,FALSE,M,1,10
Male,Hispanic,1 to 5,FALSE,F,0,1
Male,Caucasian,None,TRUE,F,1,3
Male,Caucasian,1 to 5,FALSE,M,1,1
Female,Caucasian,1 to 5,FALSE,F,1,5
Male,African-American,Over 5,FALSE,F,1,3
Male,African-American,None,TRUE,M,1,6
Female,African-American,1 to 5,FALSE,F,0,7
Male,Caucasian,None,FALSE,F,1,9
Male,Caucasian,Over 5,FALSE,F,1,8
Male,Other,None,FALSE,F,1,2
Male,Caucasian,1 to 5,FALSE,F,1,2
Female,African-American,None,FALSE,M,0,2
Male,Caucasian,1 to 5,FALSE,M,0,2
Male,Caucasian,None,TRUE,F,1,4
Male,Hispanic,None,TRUE,M,1,8
Male,African-American,1 to 5,FALSE,F,0,4
Male,African-American,None,FALSE,F,0,3
Male,African-American,Over 5,FALSE,M,1,10
Female,African-American,1 to 5,TRUE,M,0,5
Male,Caucasian,Over 5,FALSE,F,0,10
Male,African-American,1 to 5,FALSE,F,0,2
Male,Caucasian,None,TRUE,F,0,8
Female,African-American,1 to 5,FALSE,F,0,2
